,block_num,trial_id,ImgPath,onset,img_dur,trial_dur,end_time,response, ResponseTime
0,1,1,localizer_images/faces/7.jpg,15.00000845832983,0.30000212497543544,0.7500059166923165,15.75001520832302,0,
1,1,2,localizer_images/faces/36.jpg,15.750016000005417,0.30001295829424635,0.750004125002306,16.500020791660063,0,
2,1,3,localizer_images/faces/13.jpg,16.500021541665774,0.30000899999868125,0.7500027916394174,17.250025041692425,0,
3,1,4,localizer_images/faces/37.jpg,17.250025791698135,0.3000048333196901,0.7500118750031106,18.000038374972064,0,
4,1,5,localizer_images/faces/9.jpg,18.000039041682612,0.30001420830376446,0.7500024582841434,18.75004220829578,0,
5,1,6,localizer_images/faces/15.jpg,18.750042916683014,0.30000858329003677,0.750001041626092,19.50004466669634,0,
6,1,7,localizer_images/faces/39.jpg,19.500045333290473,0.30000370839843526,0.750010458403267,20.250057041703258,0,
7,1,8,localizer_images/faces/18.jpg,20.25005779170897,0.30000233330065385,0.7500627915724181,21.000121333287098,0,
8,1,9,localizer_images/faces/16.jpg,21.000122208322864,0.30000462499447167,0.7500122083583847,21.75014391669538,0,
9,1,10,localizer_images/faces/36.jpg,21.7501529167057,0.3000068332767114,0.7500139165786095,22.500167541671544,0,
10,1,11,localizer_images/faces/1.jpg,22.500168166705407,0.3000131250009872,0.7500049999798648,23.25017404166283,0,
11,1,12,localizer_images/faces/38.jpg,23.250174749991857,0.3000027083326131,0.750012208300177,24.00018762500258,0,
12,1,13,localizer_images/faces/21.jpg,24.000188416684978,0.3000128749990836,0.7500065832864493,24.750196041655727,0,
13,1,14,localizer_images/faces/2.jpg,24.750196708308067,0.30000879167346284,0.7500081667094491,25.500206666707527,0,
14,1,15,localizer_images/faces/8.jpg,25.50020733330166,0.3000150417210534,0.7500031666713767,26.25021179165924,0,
15,1,16,localizer_images/faces/25.jpg,26.250212499988265,0.3000113333109766,0.750015625031665,27.00022883329075,0,
16,1,17,localizer_images/faces/1.jpg,27.000229708326515,0.30001000000629574,0.7500034166732803,27.750233875005506,0,
