,block_num,trial_id,ImgPath,onset,img_dur,trial_dur,end_time
50,3,11,localizer_images/houses/18.jpg,83.77581970833126,0.3190757916599978,0.7723579583253013,84.54818124999292
51,3,12,localizer_images/houses/15.jpg,84.54818241664907,0.3201294583559502,0.7732291249994887,85.32141395832878
52,3,13,localizer_images/houses/38.jpg,85.32141520832374,0.31898866668052506,0.7722920416708803,86.09371620832826
53,3,14,localizer_images/houses/36.jpg,86.09371837499202,0.32143933333281893,0.7749366666685091,86.86866241665848
54,3,15,localizer_images/houses/32.jpg,86.86866491664841,0.3239388333458919,0.777500374999363,87.64617295832431
55,3,16,localizer_images/houses/15.jpg,87.64617479164735,0.32443479167704936,0.7780742500035558,88.42425675000413
56,3,17,localizer_images/houses/4.jpg,88.42425875000481,0.32200054165150505,0.7754483749886276,89.1997138333245
57,3,18,localizer_images/houses/10.jpg,89.19971579164849,0.32785708334995434,0.7814294583513401,89.98115354165202
58,3,19,localizer_images/houses/10.jpg,89.98115558332938,0.32378491666167974,0.7771720416640164,90.7583311250055
59,3,20,localizer_images/houses/4.jpg,90.75833262500237,0.3206183333240915,0.7742838333215332,91.53262004166027
60,4,1,localizer_images/faces/6.jpg,106.54448095832777,0.3518892916763434,0.8106495833199006,107.35513724999328
61,4,2,localizer_images/faces/15.jpg,107.35513899999205,0.3224119166552555,0.7749530000000959,108.13009762499132
62,4,3,localizer_images/faces/19.jpg,108.13009941665223,0.32482475000142585,0.780548708353308,108.91065308332327
63,4,4,localizer_images/faces/35.jpg,108.91065499999968,0.32225937499606516,0.774909874991863,109.68557008332573
64,4,5,localizer_images/faces/28.jpg,109.68557166666142,0.3207026249874616,0.7734870416607009,110.45906399999512
65,4,6,localizer_images/faces/13.jpg,110.45906566665508,0.3241122500039637,0.7767739999981131,111.23584533332905
66,4,7,localizer_images/faces/20.jpg,111.23584704165114,0.32485412500682287,0.7783859166811453,112.01424037499237
67,4,8,localizer_images/faces/2.jpg,112.01424216665328,0.32283858334994875,0.7762807916733436,112.79053166665835
68,4,9,localizer_images/faces/28.jpg,112.79054179164814,0.32343916667741723,0.7769821250112727,113.56753329165804
69,4,10,localizer_images/faces/25.jpg,113.5675354583218,0.3274168333300622,0.7808226250053849,114.34836712499964
70,4,11,localizer_images/faces/38.jpg,114.34836970832839,0.32657274999655783,0.7801831249962561,115.12856008332164
71,4,12,localizer_images/faces/10.jpg,115.12856199999806,0.34647091665829066,0.8000513750012033,115.92862095832243
72,4,13,localizer_images/faces/15.jpg,115.92862308332406,0.3308765416732058,0.7841941250080708,116.71282441665244
73,4,14,localizer_images/faces/13.jpg,116.71282600000268,0.3215782916522585,0.7750337083271006,117.48786758333154
74,4,15,localizer_images/faces/16.jpg,117.4878694999934,0.3300122500077123,0.7835252916556783,118.27140320833132
75,4,16,localizer_images/faces/7.jpg,118.27140524999413,0.32394158333772793,0.777599791661487,119.04901362500095
76,4,17,localizer_images/faces/37.jpg,119.04901579165016,0.3267737083515385,0.7796527083410183,119.82867641665507
77,4,18,localizer_images/faces/17.jpg,119.82867837499361,0.3332795000023907,0.7869117083318997,120.6155967083323
78,4,19,localizer_images/faces/2.jpg,120.61559849999321,0.3203349166578846,0.7736136250023264,121.38922041664773
79,4,20,localizer_images/faces/26.jpg,121.38922258332605,0.3254565833340166,0.7788583333313,122.16808674999629
80,5,1,localizer_images/houses/14.jpg,137.1845357916609,0.4475849583395757,0.9012729583337205,138.08581383332785
81,5,2,localizer_images/houses/4.jpg,138.08581570832757,0.3241586666699732,0.7829916666669305,138.8688134999975
82,5,3,localizer_images/houses/37.jpg,138.86881520831957,0.332422375009628,0.785738875012612,139.6545597499935
83,5,4,localizer_images/houses/4.jpg,139.6545612916525,0.32110462500713766,0.773757500006468,140.42832449999696
84,5,5,localizer_images/houses/40.jpg,140.42832616665692,0.32164429167460185,0.7743798333394807,141.20271179165866
85,5,6,localizer_images/houses/9.jpg,141.20271366665838,0.3206673749955371,0.7734159999963595,141.97613537499274
86,5,7,localizer_images/houses/13.jpg,141.97613724999246,0.3254352500080131,0.7783900416688994,142.75453270832077
87,5,8,localizer_images/houses/25.jpg,142.75453437499527,0.33218991666217335,0.7848966666642809,143.5394366249966
88,5,9,localizer_images/houses/16.jpg,143.53943837499537,0.32693599999765866,0.7795042500074487,144.31895037500362
89,5,10,localizer_images/houses/21.jpg,144.31895241665188,0.33167516667163,0.7853087083494756,145.10426700000244
90,5,11,localizer_images/houses/2.jpg,145.10426891664974,0.327030125001329,0.7807021666812943,145.8849762083264
91,5,12,localizer_images/houses/5.jpg,145.8849779166485,0.32387583334639203,0.7764760833524633,146.6614612916601
92,5,13,localizer_images/houses/27.jpg,146.66146304165886,0.324655749995145,0.7782837083359482,147.4397514583252
93,5,14,localizer_images/houses/38.jpg,147.4397528749978,0.33212187500612345,0.7847759166616015,148.22454191665747
94,5,15,localizer_images/houses/25.jpg,148.22454383331933,0.31915475000278093,0.7719887083367212,148.99653874999785
95,5,16,localizer_images/houses/21.jpg,148.99654062499758,0.3214018333237618,0.7755488749971846,149.77209616664913
96,5,17,localizer_images/houses/32.jpg,149.7720981666498,0.32611841667676345,0.7788144166697748,150.55091779165377
97,5,18,localizer_images/houses/11.jpg,150.55091983333114,0.3200980833207723,0.7729996249981923,151.3239253333304
98,5,19,localizer_images/houses/24.jpg,151.32392708332918,0.38223341667617206,0.8380539999925531,152.1619869583228
99,5,20,localizer_images/houses/4.jpg,152.16198866665945,0.3231192499952158,0.7756238750007469,152.93761787499534
100,6,1,localizer_images/faces/10.jpg,167.9611541666527,0.39843225000367966,0.8538562500034459,168.81501525000203
101,6,2,localizer_images/faces/17.jpg,168.81501695832412,0.33356120833195746,0.7860512916813605,169.60107312499895
102,6,3,localizer_images/faces/11.jpg,169.60107629165577,0.32489033334422857,0.7774809999973513,170.37856454165012
103,6,4,localizer_images/faces/40.jpg,170.37856645832653,0.3207048750045942,0.7734061666706111,171.1519784166594
104,6,5,localizer_images/faces/36.jpg,171.15198008331936,0.32452045833633747,0.7772941666771658,171.9292790000036
105,6,6,localizer_images/faces/34.jpg,171.92928083332663,0.3633279583300464,0.8159909166715806,172.74527662499167
106,6,7,localizer_images/faces/20.jpg,172.7452784999914,0.3290771250030957,0.7816745000018273,173.5269580000022
107,6,8,localizer_images/faces/38.jpg,173.5269595416612,0.3245504583319416,0.7774954583437648,174.3044612083322
108,6,9,localizer_images/faces/16.jpg,174.30446283333004,0.32105112499266397,0.774725249997573,175.07919400000537
109,6,10,localizer_images/faces/23.jpg,175.0791958750051,0.32506279164226726,0.7778362916433252,175.8570419166499
110,6,11,localizer_images/faces/39.jpg,175.85704454165534,0.32375662500271574,0.7764454583375482,176.63349466666114
111,6,12,localizer_images/faces/4.jpg,176.6334964166599,0.3251018750015646,0.7776611250010319,177.4111636250018
112,6,13,localizer_images/faces/36.jpg,177.4111652499996,0.33155183332564775,0.7843972083210247,178.1955688750022
113,6,14,localizer_images/faces/14.jpg,178.19557066664856,0.3211307083547581,0.7740006250096485,178.96957737499906
114,6,15,localizer_images/faces/8.jpg,178.9695792083221,0.32714550000673626,0.780800916676526,179.7503936666617
115,6,16,localizer_images/faces/25.jpg,179.75039541666047,0.3270664999872679,0.7796789166604867,180.53007995832013
116,6,17,localizer_images/faces/27.jpg,180.5300815833325,0.32488000000012107,0.7788082916667918,181.30889608332654
117,6,18,localizer_images/faces/26.jpg,181.3089000416512,0.33123308334324975,0.7849465000035707,182.0938529583218
118,6,19,localizer_images/faces/32.jpg,182.09385458331963,0.33110091667913366,0.7880316666851286,182.8818914583244
119,6,20,localizer_images/faces/14.jpg,182.88189304166008,0.33126470833667554,0.7838846666709287,183.66578679165104
120,7,1,localizer_images/houses/17.jpg,198.68787283332495,0.44461308332392946,0.900327916679089,199.58820554165868
121,7,2,localizer_images/houses/38.jpg,199.58820724999532,0.36289095833490137,0.815646041664877,200.40385908332246
122,7,3,localizer_images/houses/2.jpg,200.40386074999697,0.4159738333255518,0.8711548749997746,201.27503550000256
123,7,4,localizer_images/houses/2.jpg,201.27503725000133,0.32423104165354744,0.7769529999932274,202.05199516665016
124,7,5,localizer_images/houses/31.jpg,202.05199695832562,0.32672254167846404,0.7794275416672463,202.83143883332377
125,7,6,localizer_images/houses/24.jpg,202.8314409583254,0.3304938333312748,0.7833259166800417,203.61477158332127
126,7,7,localizer_images/houses/29.jpg,203.61477349999768,0.3274050833279034,0.7800567499944009,204.39483829165692
127,7,8,localizer_images/houses/9.jpg,204.3948402916576,0.33558562499820255,0.7882677083398448,205.18311349999567
128,7,9,localizer_images/houses/9.jpg,205.18311533333326,0.32577070832485333,0.779215041664429,205.962336458324
